Source,Target,VID.i,VID.s,cri_comp,icl.i,ich.i,icm.i,scl.i,sch.i,scm.i,icl.s,ich.s,icm.s,scl.s,sch.s,scm.s,anb_name,anb_nuts,ca_bids,ca_cpv,ca_criteria_count,ca_eufund,ca_nuts,ca_scntr_sc,ca_title,cft_duration,cm_mod,w_consortium,w_name,w_nuts,country,ca_date,ca_year,ca_contract_value,nocft,ca_procedure,ca_criterion,anb_type,anb_sector,anb_empl_cat,cpv_div
HU18089996,HU15000355,50,700,0.560045,0,6,0,0,2,2,0,12,0,0,1,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Event Marketing Szolgáltató Kft. / Merlin Commu,HU101,hungary,26-Feb-10,2010,6485.6,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU726621,HU12577954,192,457,0.0626095,3,0,0,1,0,0,2,0,0,0,0,0,Csongrád Megyei Önkormányzat,,2,79412000-5,1,0,HU333,0,Pénzügyi tanácsadás 2011. december 31.-ig a Csongrád Megyei Önkormányzat részére,NA,no contrac,0,BUDAPEST PRIV-INVEST Gazdasági Tanácsadó Korlátolt Fele,HU101,hungary,30-Mar-11,2011,645.75,no call for tenders published,missing/error,lowest price,regional/local ,general public services,50<x<=100,business services: law
HU730116,HU12965580,210,493,0.5627157,0,0,0,0,0,0,0,0,0,0,0,0,Piliscsaba Nagyközség Önkormányzata,HU102,1,79421000-1,1,1,HU102,1,Piliscsaba szennyvíztisztításának kapacitásb?vítése.,NA,no contrac,0,MULTICONTACT CONSULTING SZOLGÁLTATÓ KORLÁTOLT FELEL?SSÉ,HU101,hungary,10-Feb-12,2012,64371.9,no call for tenders published,open,lowest price,regional/local ,general public services,50<x<=100,business services: law
HU12166602,HU12691908,23,472,0.0625257,10,1,10,1,0,3,4,0,2,0,0,0,F?városi Közterület-fenntartó Zártkör?en M?köd?,HU101,3,79221000-9,1,0,HU101,0,K816 Adótanácsadási feladatok a Közszolgáltatási szerz?dés kérdéseivel kapcsolatban,20,no contrac,0,KPMG Tanácsadó Korlátolt Felel?sség? Társaság,HU101,hungary,19-Nov-10,2010,6352.5,no call for tenders published,missing/error,lowest price,other/private ,environment,missing,business services: law
HU321204,HU10856211,106,328,0.082813,0,0,0,0,0,0,0,0,0,0,0,0,Szépm?vészeti Múzeum,HU101,4,79800000-2,1,0,HU101,0,A Szépm?vészeti Múzeum részére a Bulletin 2009/110-111. dupla számú m?vészeti kiadvány nyomdai el?állítása és szállítása - eredménytájékoztató,19,no contrac,0,RE-NOIR NYOMDAI SZOLGÁLTATO KFT,HU101,hungary,3-Nov-10,2010,6334.35,call for tender published,open,lowest price,other/private ,missing,100<x<=500,business services: law
HU735638,HU15000023,241,638,0.1073124,45,1,20,15,0,4,9,0,2,0,0,0,Budapest F?város Önkormányzata,HU101,8,79952000-2,1,1,HU101,0,Budapest F?város Önkormányzata által európai uniós támogatással megvalósított közlekedési projektek tájékoztatási és nyilvánossági feladatainak ellátása,357,no contrac,1,2Republic BTL Reklámügynökség Kft.,HU101,hungary,27-Oct-10,2010,6332.75,call for tender published,open,lowest price,regional/local ,missing,500<x,business services: law
HU329002,HU11951735,121,408,0.5144005,55,3,33,10,0,7,0,2,11,0,0,0,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU18089996,HU15000355,50,700,0.5694427,0,6,0,0,2,2,0,12,0,0,1,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Integrált Kommunikációs Ügynökség Kft. ( n�,HU101,hungary,19-Apr-10,2010,62883.6,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU18461376,HU12886513,56,488,0.0367896,3,0,0,2,0,1,16,2,11,3,0,3,DARFÜ Dél-alföldi Regionális Fejlesztési Ügynöks,HU333,2,79416000-3,15,0,HU 33,0,A Dél-alföldi Regionális Fejlesztési Ügynökség Nonprofit Kft. részére nyújtandó elektronikus médiaszolgáltatáso,NA,no contrac,0,INSOMNIA Reklámügynökség Korlátolt Felel?sség? Társa,HU101,hungary,21-Jul-10,2010,6260.4,call for tender published,open,price plus quality,regional/local ,missing,missing,business services: law
HU714031,HU14664924,175,620,0.1049501,1,0,0,0,0,0,1,0,0,0,0,0,Honvédelmi Minisztérium Fegyverzeti És Hadbiztosi Hi,HU101,4,79421100-2,2,1,HU,1,Kiemelt fontosságú él?helyek és fajok helyreállítása és meg?rzése a Kelet-Bakony térségben cím? LIFE+ pályázat (referenciaszám: LIFE07 NAT/H/000321) megvalósításához kapcsolódóan,,,,,,,,,,,,,,,,
HU735638,HU12285314,241,432,0.1041677,45,1,20,15,0,4,13,0,2,1,0,0,Budapest F?város Önkormányzata,HU101,13,79212000-3,1,1,HU101,0,„Budapest F?város Önkormányzata által európai uniós támogatással megvalósított projektek záró projekt el?rehaladási jelentéseinek benyújtásához szükséges független könyvvizsgálói fel,502,no contrac,0,PERTIA Könyvvizsgáló Zártkör?en M?köd? Részvénytár,HU101,hungary,22-Oct-10,2010,616.85,call for tender published,open,lowest price,regional/local ,missing,500<x,business services: law
HU735748,HU11838593,248,394,0.5009204,0,0,0,0,0,0,0,0,0,0,0,0,Budapest F?város XI.Kerület Újbuda Önkormányzata,HU101,1,79342200-5,1,1,HU101,0,Promóciós anyagok készítése,119,no contrac,0,RÁDAY GALÉRIA ÉS KIADÓ Szolgáltató Kereskedelmi és V,HU101,hungary,17-Oct-11,2011,6113.18,no call for tenders published,open,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU597308,HU13262804,168,514,0.0671428,6,0,4,0,0,0,3,0,1,0,0,0,Vízügyi És Környezetvédelmi Központi Igazgatósá,HU101,3,79713000-5,1,0,HU101,0,A Vízügyi és Környezetvédelmi Központi Igazgatóság (VKKI) kezelésében lév?,,,,,,,,,,,,,,,,
HU329002,HU11951735,121,408,0.514267,55,3,33,10,0,7,0,2,11,0,0,0,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU598327,HU10837410,171,326,0.5026283,3,15,18,4,1,2,0,5,3,0,0,0,Nemzeti Fejlesztési Ügynökség,HU101,1,79952000-2,1,0,HU1,1,"Tájékoztató az eljárás eredményér?l Sziget fesztivál rendezvénysorozat keretén belül European Meeting Point és European Tree felállítása és m?ködtetése a TRIO FOCUS program keretében és""",NA,no contrac,0,SZIGET KULTURÁLIS MENEDZSER IRODA KFT,HU101,hungary,4-Oct-10,2010,60115.5,no call for tenders published,other/framework,lowest price,national ,finance,500<x,business services: law
HU735605,HU11383835,238,362,0.0627078,3,0,0,4,0,0,2,0,0,0,0,0,Miskolc Megyei Jogú Város Önkormányzata,HU311,3,79952000-2,1,0,HU311,0,„ZOO pro-enviro” – projekthez kapcsolódó rendezvények szervezése - tájékoztató az eljárás edeményér?l,192,contract m,0,ROSVIG SZOLGÁLTATÓ ÉS KERESKEDELMI KORLÁTOLT FELEL?SSÉ,HU311,hungary,20-May-11,2011,5922.96,no call for tenders published,missing/error,lowest price,regional/local ,missing,500<x,business services: law
HU18084922,HU15000168,49,665,0.5555555,0,36,9,0,0,7,0,8,1,0,0,0,VÁTI Magyar Regionális Fejlesztési és Urbanisztikai,HU101,1,79821000-5,2,1,HU101,NA,nyomdai,,,,,,,,,,,,,,,,
HU308449,HU15000316,82,697,0.1126988,3,0,0,1,0,0,2,0,0,0,0,0,Észak-Magyarországi Környezetvédelmi És Vízügyi,HU311,2,79421000-1,1,1,HU311,NA,Projektmenedzseri feladatok ellátása - 1) Bodrogközi Tisza-fels? és a Bodrog bal parti,,,,,,,,,,,,,,,,
HU324766,HU12145490,109,423,0.5395511,0,45,0,0,1,0,0,9,0,0,0,0,Állami Számvev?szék,HU101,1,79212000-3,1,0,HU,0,a Magyar Köztársaság 2008. évi költségvetése végrehajtásának (zárszámadásának) ajánlatkér? által elvégzésre kerül? ellen?rzéséhez szükséges szakért?i közrem?ködés (Konto-Roll Audi,NA,no contrac,0,KONTO-ROLL AUDIT KFT,HU101,hungary,10-Jul-09,2009,58536.5,no call for tenders published,other/framework,lowest price,established by public law,missing,500<x,business services: law
HU309765,HU20943949,95,733,0.063514,0,0,0,0,0,0,0,0,0,0,0,0,Országos Onkológiai Intézet,HU101,2,79341000-6,1,1,HU101,0,KMOP-4.3.1/C-2009-0001 pályázat kapcsán PR feladatok ellátása,NA,no contrac,0,PÁLMAI-BÚTOR M?vészeti Tervez?,,,,,,,,,,,,
HU14605749,HU15000010,44,634,0.0655467,21,0,0,10,0,1,6,0,0,0,0,0,Magyar Közút Nonprofit Zártkör?en M?köd? Részvén,HU101,4,79713000-5,1,0,HU,NA,Él?er?s ?rzés-védés a MK NZRt. Központi irodaházában és Petrezselyem utcai irodákban,NA,no contrac,1,"TRISZMEGISZTOSZ"" Vagyonvédelmi Kft. és Kelet-?r Plusz Kf""",HU101,hungary,22-Jun-12,2012,58376.64,no call for tenders published,missing/error,lowest price,national ,welfare,missing,business services: law
HU19886662,HU14559284,62,613,0.5079645,0,0,1,0,0,0,0,0,1,0,0,0,MAGYAR BENCÉS KONGREGÁCIÓ PANNONHALMI F?APÁTSÁG,HU221,1,79000000-4,2,1,HU221,0,marketing tanácsadói feladatok ellátása,NA,contract m,0,Reinger Gépjárm?felújító és Rendezvényszervez? Korl�,HU221,hungary,6-Feb-12,2012,58326.3,no call for tenders published,open,price plus quality,supported body/soe ,leisure,missing,business services: law
HU735638,HU12285314,241,432,0.1041677,45,1,20,15,0,4,13,0,2,1,0,0,Budapest F?város Önkormányzata,HU101,13,79212000-3,1,1,HU101,0,„Budapest F?város Önkormányzata által európai uniós támogatással megvalósított projektek záró projekt el?rehaladási jelentéseinek benyújtásához szükséges független könyvvizsgálói fel,502,no contrac,0,PERTIA Könyvvizsgáló Zártkör?en M?köd? Részvénytár,HU101,hungary,22-Oct-10,2010,580.35,call for tender published,open,lowest price,regional/local ,missing,500<x,business services: law
HU735638,HU12285314,241,432,0.1041677,45,1,20,15,0,4,13,0,2,1,0,0,Budapest F?város Önkormányzata,HU101,13,79212000-3,1,1,HU101,0,„Budapest F?város Önkormányzata által európai uniós támogatással megvalósított projektek záró projekt el?rehaladási jelentéseinek benyújtásához szükséges független könyvvizsgálói fel,502,no contrac,0,PERTIA Könyvvizsgáló Zártkör?en M?köd? Részvénytár,HU101,hungary,22-Oct-10,2010,576.7,call for tender published,open,lowest price,regional/local ,missing,500<x,business services: law
HU329002,HU11951735,121,408,0.5139917,55,3,33,10,0,7,0,2,11,0,0,0,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU735638,HU10649936,241,306,0.0694645,45,1,20,15,0,4,9,0,2,0,0,0,Budapest F?város Önkormányzata,HU101,8,79212000-3,2,1,HU101,1,Független könyvvizsgálói feladatok ellátása EU-s támogatással megvalósított projektek (Margít-híd,,,,,,,,,,,,,,,,
HU10605125,HU12616592,5,461,0.03938,3,0,0,0,0,0,2,0,0,0,0,0,Hungarospa Hajdúszoboszlói Gyógyfürd? és Egészsé,HU321,2,79416000-3,16,1,HU 32,0,Aqua Palace projekt PR és kommunikációs szolgáltatások,159,no contrac,0,MCOnet International Internet,,,,,,,,,,,,
HU308450,HU13596583,83,531,0.0713484,0,0,0,1,0,0,2,0,0,1,0,0,Tiszántúli Környezetvédelmi És Vízügyi Igazgató,HU321,2,79421000-1,1,1,HU321,0,Projektmenedzseri tevékenység ellátása 2. - Berettyó-projekt,NA,no contrac,0,StrateGIS Szolgáltató és Tanácsadó Korlátolt Felel?ss,HU321,hungary,28-May-12,2012,56859.75,call for tender published,open,lowest price,national ,other,500<x,business services: law
HU18237010,HU12962240,54,492,0.5607325,0,0,0,0,0,0,0,0,0,0,0,0,KÖZÉP ÉS KELET EUROPAI TÖRTÉNELMI ÉS TÁRSADALOM,HU101,1,79340000-9,4,1,HU101,0,Marketing feladatok ellátása az Audiovizuális emlékgy?jtés cím? pályázat keretében,628,no contrac,0,TELE-FOR MÉDIASZOLGÁLTATÓ KORLÁTOLT FELEL?SSÉG? TÁRSA,HU101,hungary,9-Apr-10,2010,56097.6,call for tender published,negotiation,price plus quality,established by public law,leisure,missing,business services: law
HU10901816,HU12292750,11,433,0.0744672,0,0,0,1,0,1,1,0,1,1,0,2,Pilisi Parkerd? Zártkör?en M?köd? Részvénytársas�,HU102,2,79340000-9,1,1,HU102,0,"A Parkerd? természetesen 2010-2012"" cím? pályázathoz kapcsolódó kommunikációs feladatok ellátása - tájékoztató az eljárás eredményér?l""",NA,no contrac,0,BELL AND PARTNERS KERESKEDELMI ÉS SZOLGÁLTATO KFT,HU102,hungary,9-Feb-11,2011,55438.56,no call for tenders published,missing/error,lowest price,supported body/soe ,missing,missing,business services: law
HU733656,HU12011241,227,413,0.03473,10,0,0,10,0,1,4,0,0,1,0,0,Szombathely Megyei Jogú Város Önkormányzata,HU222,8,79200000-6,1,1,HU222,0,Tájékoztató az eljárás eredményér?l Szombathely Megyei Jogú Város Önkormányzata Közoktatási projektekhez kapcsolódó könyvvizsgálói szolgáltatások,137,no contrac,0,DIAMANT Könyvvizsgáló,,,,,,,,,,,,
HU733656,HU12011241,227,413,0.03473,10,0,0,10,0,1,4,0,0,1,0,0,Szombathely Megyei Jogú Város Önkormányzata,HU222,8,79200000-6,1,1,HU222,0,Tájékoztató az eljárás eredményér?l Szombathely Megyei Jogú Város Önkormányzata Közoktatási projektekhez kapcsolódó könyvvizsgálói szolgáltatások,137,no contrac,0,DIAMANT Könyvvizsgáló,,,,,,,,,,,,
HU311399,HU12580327,99,458,0.0723621,0,0,0,1,0,0,0,0,1,1,0,0,F?városi Bíróság,HU101,6,79621000-3,1,0,101 H,1,diákmunkaer?-közvetítése,NA,no contrac,0,Multi-Coop Diák és Iskolaszövetkezet,HU101,hungary,26-Feb-10,2010,55201.3,call for tender published,missing/error,lowest price,national ,missing,500<x,business services: law
HU308449,HU13596583,82,531,0.1083354,3,0,0,1,0,0,2,0,0,1,0,0,Észak-Magyarországi Környezetvédelmi És Vízügyi,HU311,2,79421000-1,1,1,HU311,NA,Projektmenedzseri feladatok ellátása - 1) Bodrogközi Tisza-fels? és a Bodrog bal parti,,,,,,,,,,,,,,,,
HU731487,HU14329977,215,600,0.5106028,1,0,2,2,1,0,0,1,2,0,1,0,Siófok Város Önkormányzata,HU232,1,79421000-1,4,1,HU232,0,Kórház-Rendel?intézet SO2 fejlesztéséhez szolgáltatás megrendelése (KÉ tájék),529,no contrac,0,Magyar Pályázatkészít? Iroda Zártkör?en M?köd? Rész,HU331,hungary,10-May-10,2010,54734.4,call for tender published,negotiation,price plus quality,regional/local ,general public services,100<x<=500,business services: law
HU329749,HU13616746,128,533,0.0727137,6,10,20,3,2,5,3,0,5,0,0,0,Budapesti Corvinus Egyetem,HU101,3,79400000-8,1,1,HU1,,,,,,,,,,,,,,,,,,
HU735803,HU11869852,251,399,0.0347304,1,0,0,2,0,0,11,0,2,3,0,0,Budapest F?város XVII. Kerület Rákosmente Önkormán,HU101,14,79212000-3,1,1,HU101,0,Könyvvizsgálat Rákosmentén,217,contract m,0,LAW on CONTO Könyvvizsgáló Zártkör?en M?köd? Részvé,HU101,hungary,8-Nov-10,2010,544.5,call for tender published,open,lowest price,regional/local ,general public services,500<x,business services: law
HU18089996,HU15000355,50,700,0.568982,0,6,0,0,2,2,0,12,0,0,1,0,Hungarofest Nemzeti Rendezvényszervez? Nonprofit Korl�,HU101,1,79416000-3,2,0,HU,1,Pécs2010 Európa Kulturális F?városa program PR kampányterv tervezése és lebonyolítása 2009-2010,NA,no contrac,1,Sensation Event Marketing Szolgáltató Kft. / Merlin Commu,HU101,hungary,26-Feb-10,2010,54272.68,call for tender published,negotiation,price plus quality,established by public law,missing,missing,business services: law
HU329530,HU11883816,126,401,0.071858,1,0,0,4,0,0,20,0,8,10,0,0,Országos Tisztif?orvosi Hivatal,HU101,7,79212000-3,2,1,HU101,0,könyvvizsgálói szolgáltatás megrendelése az EKOP-3.1.1-09-2009-0001 projekt keretében (SG-504.),NA,no contrac,0,K-E-S AUDIT Könyvvizsgáló,,,,,,,,,,,,
HU10011953,HU22486365,2,757,0.5018032,0,0,1,0,0,1,0,0,1,0,0,0,MAGYAR NEMZETI BANK,HU101,1,79530000-8,1,0,HU101,1,Tájékoztató az eljárás eredményér?l_Lektorálás,,,,,,,,,,,,,,,,
HU735605,HU22165358,238,751,0.1294403,3,0,0,4,0,0,2,0,0,0,0,0,Miskolc Megyei Jogú Város Önkormányzata,HU311,2,79000000-4,2,1,HU311,1,Marketing feladatok ellátása - Science Múzeum,NA,no contrac,0,eDEZIGN-R Kreatív Tervez? és Produkciós Iroda Betéti T�,HU311,hungary,10-Feb-12,2012,54066.9,call for tender published,open,price plus quality,regional/local ,general public services,500<x,business services: law
HU329002,HU12886513,121,488,0.5847074,55,3,33,10,0,7,16,2,11,3,0,3,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU18461376,HU12886513,56,488,0.0365069,3,0,0,2,0,1,16,2,11,3,0,3,DARFÜ Dél-alföldi Regionális Fejlesztési Ügynöks,HU333,2,79416000-3,15,0,HU 33,0,A Dél-alföldi Regionális Fejlesztési Ügynökség Nonprofit Kft. részére nyújtandó elektronikus médiaszolgáltatáso,NA,no contrac,0,INSOMNIA Reklámügynökség Korlátolt Felel?sség? Társa,HU101,hungary,21-Jul-10,2010,5393.25,call for tender published,open,price plus quality,regional/local ,missing,missing,business services: law
HU730105,HU12883668,209,487,0.1042476,1,0,0,1,0,0,2,0,3,1,0,0,Budaörs Város Önkormányzata,HU102,15,79421100-2,1,1,HU102,0,Pályázati projektmenedzsment,615,no contrac,0,OTP Hungaro-Projekt Pénzügyi M?szaki-Gazdasági Tanácsad,HU101,hungary,14-Jan-11,2011,5368.77,call for tender published,negotiation,lowest price,regional/local ,general public services,100<x<=500,business services: law
HU325235,HU10578447,111,297,0.1280568,15,1,12,0,0,8,5,0,2,0,0,0,Nemzeti Szakképzési És Feln?ttképzési Intézet,HU101,NA,79530000-8,1,0,HU101,1,követ? és szinkrontolmácsolás,,,,,,,,,,,,,,,,
HU598327,HU10637784,171,303,0.5711856,3,15,18,4,1,2,0,5,12,0,0,1,Nemzeti Fejlesztési Ügynökség,HU101,1,79400000-8,1,1,HU2,,,,,,,,,,,,,,,,,,
HU11072315,HU14438192,14,605,0.0873026,0,0,0,2,0,0,1,0,1,3,0,0,MVK Miskolc Városi Közlekedési Zártkör?en M?köd?,HU311,3,79421000-1,2,1,HU311,1,Projektmenedzseri feladatok ellátása a Zöld Nyíl Projekt keretében (KÖZOP-5.2.0-07-2008-0003),NA,no contrac,0,Forrás Unió Tanácsadó Iroda Szolgáltató Korlátolt Fe,HU101,hungary,20-Jan-12,2012,53296.75,no call for tenders published,missing/error,price plus quality,established by public law,welfare,missing,business services: law
HU18479115,HU11811732,57,392,0.7256538,0,1,0,0,0,0,0,1,0,0,0,0,DÉL-ALFÖLDI REGIONÁLIS INNOVÁCIÓS ÜGYNÖKSÉG KÖ,HU333,1,79340000-9,5,0,HU,1,ajánlatkér? kutatás- fejlesztést és innovációt segít? feladatainak támogatása,821,contract m,0,PROVICE Üzleti és Informatikai Szolgáltató és Tanácsa,HU101,hungary,11-May-09,2009,5274.6,call for tender published,other/framework,price plus quality,regional/local ,missing,missing,business services: law
HU598327,HU13240048,171,509,0.5191366,3,15,18,4,1,2,0,5,3,0,0,0,Nemzeti Fejlesztési Ügynökség,HU101,5,79400000-8,2,1,HU1,,,,,,,,,,,,,,,,,,
HU10941362,HU14031362,12,573,0.064156,15,0,0,6,0,1,5,0,0,0,0,0,Budapesti Távh?szolgáltató Zártkör?en M?köd? Rés,HU101,4,79313000-1,1,0,HU101,0,Vállalkozási Szerz?dés keretében a F?TÁV Zrt. részére szakért?i próbavásárlás szolgáltatás nyújtása 12 hónapos id?szakra vonatkozóan.,NA,no contrac,0,DDTR Tanácsadó Korlátolt Felel?sség? Társaság,HU101,hungary,11-May-12,2012,51190.85,no call for tenders published,missing/error,lowest price,established by public law,missing,missing,business services: law
HU597759,HU10728350,170,311,0.0832162,0,0,0,5,0,1,15,1,9,15,0,6,AUTORITÉ NATIONALE DES TÉLÉCOMMUNICATIONS,HU101,2,79821000-5,2,0,HU101,0,Nyomdai termékek beszerzése - eredménytájékoztató,NA,no contrac,0,Pátria Nyomda Zártkör?en M?köd? Részvénytársaság,HU101,hungary,19-Feb-10,2010,49747.5,call for tender published,open,price plus quality,national ,missing,<=10,business services: law
HU329002,HU11951735,121,408,0.5134138,55,3,33,10,0,7,0,2,11,0,0,0,Vm Vidékfejlesztési,,,,,,,,,,,,,,,,,,,,,,,,
HU14108390,HU14016235,37,570,0.5603089,0,78,0,0,0,1,0,12,0,0,0,0,ITD Hungary Nonprofit Közhasznú Zártkör?en M?köd?,HU101,1,79952000-2,3,1,HU331,1,„TIER1 Automotive Supplier Program in Hungary” konferencia szervezése - Tájékoztató keretmegállapodásos eljárás 2. szakaszában lefolytatott eljárás eredményér?l,NA,no contrac,0,"SILOUETTE"" Rendezvényszervez? és Tanácsadó Korlátolt""",HU101,hungary,24-Jan-11,2011,4922.28,call for tender published,open,price plus quality,other/private ,missing,missing,business services: law
HU735605,HU11883816,238,401,0.0846077,3,0,0,4,0,0,20,0,8,10,0,0,Miskolc Megyei Jogú Város Önkormányzata,HU311,12,79212000-3,1,1,HU311,0,Független könyvvizsgálói feladatok ellátása,1548,no contrac,0,K-E-S AUDIT Könyvvizsgáló,,,,,,,,,,,,
