Source;Target;cri_comp;icl.i;ich.i;icm.i;scl.s;sch.s;scm.s;anb_name;anb_nuts;ca_bids;ca_cpv;ca_criteria_count;ca_eufund;ca_nuts;ca_scntr_sc;ca_title;w_consortium;w_name;w_nuts;country;rowid;ca_date;ca_year;ca_contract_value;nocft;ca_procedure;ca_criterion;anb_type;anb_sector;anb_empl_cat
HU726731;HU10419052;0.1115525;3;0;0;0;0;0;Mórahalom Városi Önkormányzat;HU333;4;45232420-2;1;1;HU333;1;ipari parki szennyvíz-el?kezel? létesítmény;0;PURATOR HUNGARIA KÖRNYEZETVÉDELMI KFT;HU101;hungary;171077;17-Aug-09;2009;480646.96;1;missing/error;lowest price;regional/local ;missing;50<x<=100
HU12705616;HU10425301;0.0496075;3;0;0;0;0;0;BDK Budapesti Dísz- és Közvilágítási Korlátolt F;HU101;12;45315300-1;1;0;HU101;0;Kábelhálózat létesítése és rekonstrukciója;0;E-R-S-T-O ÉPITÖ- ÉS VILLANYSZERELÖIPARI KFT;HU102;hungary;171132;24-Jul-09;2009;47.400.054;1;open;lowest price;other/private ;missing;missing
HU12705616;HU10425301;0.0404129;3;0;0;0;0;0;BDK Budapesti Dísz- és Közvilágítási Korlátolt F;HU101;10;45315300-1;1;0;HU101;0;Kábelhálózat létesítése és rekonstrukciója;0;E-R-S-T-O ÉPITÖ- ÉS VILLANYSZERELÖIPARI KFT;HU102;hungary;171131;24-Jul-09;2009;53.279.078;1;open;lowest price;other/private ;missing;missing
HU12705616;HU10425301;0.0469693;3;0;0;0;0;0;BDK Budapesti Dísz- és Közvilágítási Korlátolt F;HU101;10;45315300-1;1;0;HU101;0;Kábelhálózat létesítése és rekonstrukciója;0;E-R-S-T-O ÉPITÖ- ÉS VILLANYSZERELÖIPARI KFT;HU102;hungary;171133;24-Jul-09;2009;25.317.649;1;open;lowest price;other/private ;missing;missing
HU732143;HU10426285;0.1204553;0;0;0;0;0;0;Nyírmihálydi Község Önkormányzat;HU323;3;45000000-7;5;1;HU323;1;Nyírmihálydi, Pet?fi Sándor Általános Iskola és Óvoda felújítása.;0;NYIR-KOMPLETT ÉPITÖIPARI KERESKEDELMI ÉS SZOLGÁLTATO KF;HU323;hungary;171142;24-Jul-09;2009;1387260;1;open;price plus quality;regional/local ;missing;50<x<=100
HU730260;HU10429532;0.1121485;0;0;0;1;0;0;Albertirsa Város Önkormányzata;HU102;5;45233222-1;1;0;HU10;0;Albertirsa Város földútjainak zúzott k?vel történ? felújítása;0;GILDEX UTÉPITÖ ÉS UTFENNTARTO KFT;HU102;hungary;171230;18-Dec-09;2009;15884.4;1;open;lowest price;regional/local ;general public services;100<x<=500
HU730260;HU10429532;0.064219;0;0;0;1;0;0;Albertirsa Város Önkormányzata;HU102;4;45233200-1;1;1;HU;0;Thököly és Boglárka utcák útburkolási munkái, járda és árok építése;0;GILDEX UTÉPITÖ ÉS UTFENNTARTO KFT;HU102;hungary;171231;7-Oct-09;2009;261100;1;open;lowest price;regional/local ;general public services;100<x<=500
HU730260;HU10429532;0.0706513;0;0;0;1;0;0;Albertirsa Város Önkormányzata;HU102;4;45233200-1;1;1;HU10;0;Albertirsa, Baross utca és a hozzá csatlakozó várakozóhely aszfalt útburkolattal történ? felújítása;0;GILDEX UTÉPITÖ ÉS UTFENNTARTO KFT;HU102;hungary;171229;18-Dec-09;2009;66.477.038;1;open;lowest price;regional/local ;general public services;100<x<=500
HU732879;HU10429532;0.0930943;0;0;0;1;0;0;Jászfényszaru Városi Önkormányzat;HU322;3;45233140-2;1;0;HU322;0;járdafelújítás;0;GILDEX UTÉPITÖ ÉS UTFENNTARTO KFT;HU102;hungary;171241;19-Aug-09;2009;27.037.812;1;open;lowest price;regional/local ;missing;25<x<=50
HU727398;HU10429549;0.5584729;0;0;0;0;0;1;Gárdony Város Önkormányzat;HU211;1;45233120-6;1;0;HU211;1;Agárd és Dinnyés közötti kerékpárút és híd kivitelezési munkáinak elvégzése, Gárdony belterületi utak kivitelezése;0;PUHI-TÁRNOK UT ÉS HIDÉPITÖ KFT;HU102;hungary;171260;7-Sep-09;2009;575361.2;0;open;lowest price;regional/local ;missing;100<x<=500
HU727398;HU10429549;0.5496899;0;0;0;0;0;1;Gárdony Város Önkormányzat;HU211;1;45233120-6;1;0;HU211;1;Agárd és Dinnyés közötti kerékpárút és híd kivitelezési munkáinak elvégzése, Gárdony belterületi utak kivitelezése;0;PUHI-TÁRNOK UT ÉS HIDÉPITÖ KFT;HU102;hungary;171259;7-Sep-09;2009;180384.3;0;open;lowest price;regional/local ;missing;100<x<=500
HU735858;HU10429549;0.0112811;66;0;0;0;0;1;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;2;45233220-7;1;0;HU;1;Bp. XXII. kerületben szilárd burkolatú útfelújításokra kötend? vállakozási szerz?dés;0;PUHI-TÁRNOK UT ÉS HIDÉPITÖ KFT;HU102;hungary;171295;9-Sep-09;2009;20.045.684;1;open;lowest price;missing;missing;100<x<=500
HU329848;HU10433188;0.0559001;15;0;6;0;0;0;Kecskeméti F?iskola;HU331;4;45453100-8;3;0;HU;1;Kertészeti Kar nagyel?adó átalakítása;0;GEN-ÉP ÉPITÉSI KFT;HU331;hungary;171374;9-Sep-09;2009;145824.78;1;open;price plus quality;established by public law;education;500<x
HU735726;HU10435070;0.1056542;6;3;12;0;0;0;Budapest F?város Ix. Kerület Ferencváros Önkormány;HU101;5;45233141-9;3;0;HU101;1;utak és járdák fenntartási és hibaelhárítási munkái;0;AMBÍCIÓ ÉPITÖIPARI, KERESKEDELMI ÉS SZOLGÁLTATO KFT;HU101;hungary;171394;17-Jun-09;2009;445000;1;open;price plus quality;regional/local ;missing;100<x<=500
HU10742833;HU10439287;0.4639878;0;1;0;0;0;0;Paksi Atomer?m? Zártkör?en M?köd? Részvénytársas�;;1;45442110-1;1;0;HU233;1;A Paksi Atomer?m? Zrt. technológiai épületeihez és rendszereihez kapcsolódó korrózió elleni bevonatok, dekontaminálható bevonatrendszerek készítése és javítása 2009-2013. években;0;PARTNER BETONELEMGYÁRTO ÉS FÉMIPARI SZOLGÁLTATO KFT;HU233;hungary;171475;31-Oct-09;2009;6690055.8;1;negotiation;lowest price;other/private ;missing;missing
HU10941362;HU10442540;0.7043917;0;3;0;0;1;0;Budapesti Távh?szolgáltató Zártkör?en M?köd? Rés;HU101;3;45232140-5;7;0;HU101;0;Távvezetéki kivitelezések 2009/I.;0;TECHTUM ÉPÜLETGÉPÉSZETI ÉS KERESKEDELMI KFT;HU101;hungary;171548;21-Sep-09;2009;572135.5;0;other/framework;price plus quality;established by public law;environment;missing
HU727529;HU10441240;0.6004542;0;0;0;0;1;0;Velence Város Önkormányzata;HU211;3;45214000-0;4;1;HU211;1;Iskola építési beruházás;0;BAU-SYSTEM ÉPIT?IPARI, SZOLGÁLTATÓ ÉS KERESKEDELMI KFT.;HU331;hungary;171516;18-May-09;2009;2293920;0;other/framework;price plus quality;regional/local ;missing;100<x<=500
HU735793;HU10452556;0.5752342;15;0;6;0;3;3;Budapest F?város XVI.Kerület Önkormányzat;HU101;1;45232450-1;1;1;HU101;1;Budapest XVI. ker. Csömöri út csapadékcsatorna építéséhez kapcsolódó kiegészít? építési beruházás;0;PENTA ÁLTALÁNOS ÉPITÖIPARI KFT;HU102;hungary;171709;15-Jun-09;2009;385666.66;0;other/framework;lowest price;regional/local ;general public services;100<x<=500
HU730105;HU10452556;0.0655786;28;1;16;0;3;3;Budaörs Város Önkormányzata;HU102;5;45232450-1;4;0;HU102;0;Felszíni vízelvezetés;0;PENTA ÁLTALÁNOS ÉPITÖIPARI KFT;HU102;hungary;171647;14-Sep-09;2009;142833.78;1;open;price plus quality;regional/local ;missing;100<x<=500
HU730314;HU10452556;0.6026384;0;0;0;0;3;3;Kocsér Község Önkormányzata;HU102;3;45232450-1;4;1;HU102;1;belterületi csapadékvíz-elvezetés;0;PENTA ÁLTALÁNOS ÉPITÖIPARI KFT;HU102;hungary;171652;7-Aug-09;2009;2132927.7;1;open;price plus quality;regional/local ;general public services;25<x<=50
HU730105;HU10452556;0.0625042;28;1;16;0;3;3;Budaörs Város Önkormányzata;HU102;6;45232450-1;4;0;HU102;0;Felszíni vízelvezetés;0;PENTA ÁLTALÁNOS ÉPITÖIPARI KFT;HU102;hungary;171648;14-Sep-09;2009;68.775.446;1;open;price plus quality;regional/local ;missing;100<x<=500
HU735771;HU10452556;0.5581697;6;0;4;0;3;3;Budapest F?város XIV. Kerület Zugló Önkormányzata;HU101;1;45233000-9;1;0;HU101;0;Budapest XIV. kerület területén 3 db - egymással összefügg? - útszakasz megépítése (Kövér Lajos utca (Mogyoródi út és Egressy út között), Kupa vezér útja);0;PENTA ÁLTALÁNOS ÉPITÖIPARI KFT;HU102;hungary;171698;17-Aug-09;2009;209919.89;0;open;lowest price;national ;missing;100<x<=500
HU730105;HU10452556;0.100457;28;1;16;0;3;3;Budaörs Város Önkormányzata;HU102;3;45233220-7;4;0;HU102;0;Cinege utca, Pillangó utca útburkolat felújítás és Komáromi utca járdafelújítás;0;PENTA ÁLTALÁNOS ÉPITÖIPARI KFT;HU102;hungary;171649;6-Mar-09;2009;103204.67;1;open;price plus quality;regional/local ;missing;100<x<=500
HU14757011;HU10459340;0.1086237;0;0;0;0;0;0;MÓRAÉP Városüzemeltetési, Szolgáltató és Keresk;HU333;5;45213000-3;1;1;HU333;0;vállalkozói inkubátorközpont létrehozása;0;AKTIV IPARI, ÉPÍT?IPARI ÉS KERESKEDELMI KFT.;HU331;hungary;172005;8-Jun-09;2009;987900;1;open;lowest price;regional/local ;missing;missing
HU731597;HU10462476;0.4783371;0;10;5;0;0;0;Kaposvár Megyei Jogú Város Önkormányzata;HU232;6;45421110-8;1;0;HU232;1;KMJV Önkormányzata - Nyílászárók cseréje;0;WERK TERVEZÖ ÉS KIVITELEZÖ KFT;HU232;hungary;172014;27-Jul-09;2009;17.738.333;1;negotiation;lowest price;regional/local ;general public services;100<x<=500
HU731322;HU10462562;0.0791548;21;0;0;0;0;0;Somogy Megyei Önkormányzat;HU232;3;45400000-1;1;0;HU232;0;LEKI és CÉDE támogatásból megvalósuló intézményi beszerzések;0;Korontos Épít?ipari és Kereskedelmi Korlátolt Felel?ss�;HU232;hungary;172017;12-Jan-09;2009;5.352.501;1;open;lowest price;regional/local ;missing;100<x<=500
HU329815;HU10473500;0.0539558;10;0;0;0;0;0;Szegedi Tudományegyetem;HU333;2;45453100-8;5;0;HU333;1;füvészkert építési beruházásai;0;SZÉSZ-GESZTOR FÖVÁLLALKOZO ÉS KIVITELEZÖ KFT;HU333;hungary;172132;17-Oct-09;2009;269128.08;1;open;price plus quality;national ;education;500<x
HU542308;HU10482254;0.7248254;0;3;0;0;0;0;Kiskörösi Többcélú Kistérségi Társulás;HU331;1;45421100-5;5;0;HU331;0;felújítási munkák végzése;0;MODUS VIVENDI ÉPÍT?IPARI BERUHÁZÓ ÉS KERESKEDELMI KFT.;HU331;hungary;172297;25-Sep-09;2009;8537.6;0;negotiation;price plus quality;regional/local ;general public services;25<x<=50
HU542308;HU10482254;0.474494;0;3;0;0;0;0;Kiskörösi Többcélú Kistérségi Társulás;HU331;2;45421100-5;5;0;HU331;0;felújítási munkák végzése;0;MODUS VIVENDI ÉPÍT?IPARI BERUHÁZÓ ÉS KERESKEDELMI KFT.;HU331;hungary;172298;25-Sep-09;2009;15.505.071;0;negotiation;price plus quality;regional/local ;general public services;25<x<=50
HU542308;HU10482254;0.7227436;0;3;0;0;0;0;Kiskörösi Többcélú Kistérségi Társulás;HU331;1;45421100-5;5;0;HU331;0;felújítási munkák végzése;0;MODUS VIVENDI ÉPÍT?IPARI BERUHÁZÓ ÉS KERESKEDELMI KFT.;HU331;hungary;172296;25-Sep-09;2009;64.853.346;0;negotiation;price plus quality;regional/local ;general public services;25<x<=50
HU735858;HU10485604;0.1216403;66;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;9;45232451-8;1;0;HU101;0;Felszíni vízelvezetés II. ütem, járdaépítések, járdafelújítások II. ütem;0;DUNABAU MÉLYÉPITÖ ÉS SZOLGÁLTATO KFT;HU101;hungary;172390;7-Dec-09;2009;118442.96;1;open;lowest price;regional/local ;general public services;100<x<=500
HU735858;HU10485604;0.11779;66;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;10;45232451-8;1;0;HU101;0;Felszíni vízelvezetés II. ütem, járdaépítések, járdafelújítások II. ütem;0;DUNABAU MÉLYÉPITÖ ÉS SZOLGÁLTATO KFT;HU101;hungary;172389;7-Dec-09;2009;47.426.243;1;open;lowest price;regional/local ;general public services;100<x<=500
HU735858;HU10485604;0.1153537;66;0;0;0;0;0;Budafok-Tétény Budapest XXII. Kerületi Önkormányza;HU101;10;45232451-8;1;0;HU101;0;Felszíni vízelvezetés II. ütem, járdaépítések, járdafelújítások II. ütem;0;DUNABAU MÉLYÉPITÖ ÉS SZOLGÁLTATO KFT;HU101;hungary;172388;7-Dec-09;2009;26.576.834;1;open;lowest price;regional/local ;general public services;100<x<=500
HU725646;HU10488511;0.0984005;0;0;1;0;0;0;Szendr? Város Önkormányzata;HU311;2;45212200-8;1;1;HU311;1;m?füves futsal multifunkcionális sportpálya építése;0;NÉMETH ÉS TÁRSA SPORTRUHÁZATI ÉS SPORTSZER KERESKEDELM;HU102;hungary;172436;30-Dec-09;2009;48.879.666;1;open;lowest price;regional/local ;missing;10<x<=25
HU10000009;HU10491496;0.1179828;0;0;0;0;0;0;INCORONATA a Mátyás-templom Kulturális Központja;HU101;4;45000000-7;4;1;HU 21;1;az esztergomi Bazilika környezetében lév? pincerendszer megóvása során felmerül? építési beruházás kivitelezési munkái;0;CONFECTOR MÉRNÖK IRODA KORLÁTOLT FELEL?SSÉG? TÁRSASÁG;HU101;hungary;172496;29-May-09;2009;2757736.7;1;open;price plus quality;other/private ;missing;missing
HU726346;HU10497746;0.5848591;0;0;0;0;0;0;Megyaszó Község Önkormányzata;HU311;3;45210000-2;7;1;HU311;0;Mészáros L?rincz Körzeti Általános Iskola felújítása;0;SZIVÁRVÁNY-ÉP ÉPITÖIPARI ÉS SZOLGÁLTATO KFT;HU311;hungary;172889;29-Jul-09;2009;674629.34;0;open;price plus quality;regional/local ;missing;100<x<=500
HU728373;HU10499449;0.0623407;0;0;0;0;0;0;Ebes Községi Önkormányzat;HU321;2;45110000-1;2;1;HU321;1;hulladéklerakó rekultiválása;0;GEOHIDROTERV MÉRNÖKGEOLOGIAI, KÖRNYEZETVÉDELMI ÉS VIZG;HU101;hungary;172903;2-Sep-09;2009;275617.28;1;open;price plus quality;regional/local ;missing;50<x<=100
HU13960430;HU10500367;0.0681192;36;0;0;0;0;0;TIGÁZ-DSO Földgázelosztó Korlátolt Felel?sség? T�;HU321;6;45231220-3;2;0;HU102;0;2009. évi gázelosztó vezeték rekonstrukciós munkák 16 db blokkban;0;"Nógrádi és társa"" Épít?ipari és Szolgáltató Korl�""";HU102;hungary;172920;24-Jul-09;2009;235478.21;1;open;price plus quality;other/private ;missing;missing
HU730204;HU10503865;0.4413215;0;1;0;0;0;0;Páty Község Önkormányzata;HU102;4;45231300-8;3;0;HU102;1;Szennyvízcsatorna rendszer átalakítása;0;NOVOBAU KÖZMÜ- ÉS MÉLYÉPITÖ KFT;HU212;hungary;172936;27-Jul-09;2009;242256.7;1;negotiation;price plus quality;regional/local ;general public services;100<x<=500
HU731322;HU10508310;0.0796321;21;0;0;0;0;0;Somogy Megyei Önkormányzat;HU232;3;45400000-1;1;0;HU232;1;LEKI és CÉDE támogatásból megvalósuló intézményi beszerzések;0;REVANS IPARI, KERESKEDELMI ÉS SZOLGÁLTATO KFT;HU232;hungary;173080;12-Jan-09;2009;5.995.584;1;open;lowest price;regional/local ;missing;100<x<=500
HU731322;HU10508310;0.0757707;21;0;0;0;0;0;Somogy Megyei Önkormányzat;HU232;2;45400000-1;1;0;HU232;1;LEKI és CÉDE támogatásból megvalósuló intézményi beszerzések;0;REVANS IPARI, KERESKEDELMI ÉS SZOLGÁLTATO KFT;HU232;hungary;173081;12-Jan-09;2009;2394.36;1;open;lowest price;regional/local ;missing;100<x<=500
HU311409;HU10519107;0.522616;0;0;0;0;0;0;Pest Megyei Bíróság;HU101;1;45247112-8;1;1;HU102;0;Kiegészít? építési beruházás-Dabas Városi Bíróság akadálymentesítése építési beruházás;0;ÁLLVÁNY ÉPITÖIPARI SZOLGÁLTATO ÉS KERESKEDELMI KFT;HU102;hungary;173148;17-Oct-09;2009;66.297.497;0;other/framework;lowest price;national ;missing;500<x
HU727002;HU10523076;0.0917687;3;0;0;1;0;0;Dunaújváros Megyei Jogú Város Önkormányzata;HU211;2;45248100-8;1;0;HU 21;0;Dunaújvárosi szabadstrand iszapkotrásának és szabályozó m?térgyainak kivitelezése;0;AQUADUKT ÉPITÖIPARI ÉS KERESKEDELMI KFT;HU233;hungary;173185;5-Jun-09;2009;68.180.408;1;open;lowest price;regional/local ;missing;100<x<=500
HU727002;HU10523076;0.095851;3;0;0;1;0;0;Dunaújváros Megyei Jogú Város Önkormányzata;HU211;4;45248100-8;1;0;HU 21;0;Dunaújvárosi szabadstrand iszapkotrásának és szabályozó m?térgyainak kivitelezése;0;AQUADUKT ÉPITÖIPARI ÉS KERESKEDELMI KFT;HU233;hungary;173186;5-Jun-09;2009;179931.3;1;open;lowest price;regional/local ;missing;100<x<=500
HU329815;HU10523076;0.0534298;10;0;0;1;0;0;Szegedi Tudományegyetem;HU333;2;45453100-8;5;0;HU333;1;füvészkert építési beruházásai;0;AQUADUKT ÉPITÖIPARI ÉS KERESKEDELMI KFT;HU233;hungary;173184;17-Oct-09;2009;58.938.774;1;open;price plus quality;national ;education;500<x
HU492566;HU10549032;0.1000633;1;0;0;0;0;0;F?városi Önkormányzat Szent Imre Kórház;HU101;5;45000000-7;2;0;HU 10;1;a Kórház B épületének részleges építési, felújítási munkái (5 szint);0;HÁZTECHNIKA SZERELÖ, TERVEZÖ ÉS FORGALMAZO KFT;HU101;hungary;173889;30-Sep-09;2009;7728;1;open;price plus quality;regional/local ;missing;500<x
HU329848;HU10553602;0.0507533;15;0;6;0;0;1;Kecskeméti F?iskola;HU331;4;45453100-8;3;0;HU;1;Kertészeti F?iskolai Kar könyvtár átalakítási, bels? felújítási munkái;0;FREELINE KERESKEDELMI ÉS SZOLGÁLTATO KFT;HU331;hungary;173908;13-Nov-09;2009;67.445.339;1;open;price plus quality;established by public law;education;500<x
HU724463;HU10553602;0.7035691;0;1;0;0;0;1;Harta Nagyközség Önkormányzata;HU331;1;45214200-2;4;1;HU331;1;általános iskola felújítási munkái, Ráday Pál ÁMK vizesblokk és nyílászáró felújítási munkái, Polgármesteri Hivatal részleges felújítási munkái;0;FREELINE KERESKEDELMI ÉS SZOLGÁLTATO KFT;HU331;hungary;173913;23-Dec-09;2009;368703.83;0;invitation;price plus quality;regional/local ;missing;100<x<=500
HU18471399;HU10557606;0.5045645;0;0;0;0;0;0;ALAPÍTVÁNY A M?VÉSZETI NEVELÉSÉRT;HU333;1;45214200-2;5;1;HU333;1;Regionális és euroregionális alapfokú m?vészeti képz? központ oktatási feltételeinek biztosítása a makói Magán Alapfokú M?vészetoktatási Intézmény számára;0;BAUSZER ÉPITÖ, KERESKEDELMI ÉS SZOLGÁLTATO KFT;HU333;hungary;174024;17-Aug-09;2009;348058.19;1;open;price plus quality;supported body/soe ;education;missing
HU732824;HU10568015;0.0603858;0;0;0;0;0;0;Jászalsószentgyörgy Községi Önkormányzat;HU322;5;45000000-7;2;0;HU322;0;Jászalsószentgyörgyi Lippay Lajos Alsó-jászsági Óvodai, Iskolai és Alapfokú M?vészetoktatási Intézmény tornaterem tet?felújítására és komplex akadálymentesítése;0;SZOLTISZ IPARI SZOLGÁLTATO ÉS KERESKEDELMI KFT;HU322;hungary;174170;9-Nov-09;2009;60.788.919;1;open;price plus quality;regional/local ;general public services;100<x<=500
HU12147715;HU10568723;0.0855352;3;3;9;0;0;0;Állami Autópálya Kezel? Zártkör?en m?köd? Részv�;;2;45316200-7;1;1;HU1;1;VJT-k kihelyezése az M0 autóúton/2008.;0;SAGEM Magyarország Elektronikai Kft.;HU101;hungary;174211;23-Feb-09;2009;230955.28;1;open;lowest price;national ;missing;missing
HU12147715;HU10568723;0.5664452;3;3;9;0;0;0;Állami Autópálya Kezel? Zártkör?en m?köd? Részv�;HU101;1;45316210-0;1;1;HU1,;1;M0 Kelet Üzemi Hírközl? Rendszer-2./2009.;0;SAGEM Magyarország Elektronikai Kft.;HU101;hungary;174204;31-Oct-09;2009;3317675;0;other/framework;lowest price;national ;missing;missing
HU734455;HU10570140;0.0926069;15;0;0;0;0;0;Zalaegerszeg Megyei Jogú Város Önkormányzata;HU223;6;45453100-8;1;0;HU223;0;pályázati források bevonásával megvalósítandó intézményi felújítások;0;GRIFF ÉPITÖIPARI, KERESKEDELMI ÉS SZOLGÁLTATO KFT;HU223;hungary;174236;18-Nov-09;2009;41.954.928;1;open;lowest price;regional/local ;missing;100<x<=500
HU734455;HU10570140;0.094216;15;0;0;0;0;0;Zalaegerszeg Megyei Jogú Város Önkormányzata;HU223;4;45453100-8;1;0;HU223;0;pályázati források bevonásával megvalósítandó intézményi felújítások;0;GRIFF ÉPITÖIPARI, KERESKEDELMI ÉS SZOLGÁLTATO KFT;HU223;hungary;174237;18-Nov-09;2009;61.503.944;1;open;lowest price;regional/local ;missing;100<x<=500
HU10670831;HU10573978;0.4328261;0;0;0;0;0;0;GALLUS-Bársonyos Mez?gazdasági Termel?, Szolgáltató;HU212;1;45200000-9;3;1;HU212;1;Brojler baromfi állattartó telepek korszer?sítése - trágyatároló m?tárgyak építése;0;FORDULO SZÁLLITÁSI ÉS SZOLGÁLTATO KFT;HU212;hungary;174307;21-Nov-09;2009;1363658.3;1;negotiation;price plus quality;other/private ;missing;missing
HU724199;HU10577044;0.4667926;0;0;0;0;0;0;Szigetvár Város Önkormányzat;;1;45000000-7;9;0;HU231;1;Szigetvár Város Önkormányzata közigazgatási területén út és tornaterem felújítása;0;MELIO START ÉPIT? ÉS SZOLGÁLTATÓ KFT;HU231;hungary;174362;27-Nov-09;2009;110338.42;1;negotiation;price plus quality;regional/local ;general public services;100<x<=500
HU734158;HU10578863;0.5703115;0;0;0;1;3;6;Balatonfüred Város Önkormányzata;HU213;1;45000000-7;1;0;HU213;0;Balaton-part Ékköve II. projekthez tartozó, Vaszary kastély felújítása kivitelezési munkáinak kiegészít? építési beruházása.;0;VEMÉV-SZER ÉPITÖ- ÉS SZERELÖIPARI KFT;HU213;hungary;174397;17-Aug-09;2009;185500;0;other/framework;lowest price;regional/local ;general public services;100<x<=500
HU20970383;HU10578863;0.5715075;0;0;0;1;3;6;"Kittenberger Kálmán"" Növény és Vadaspark Szolgál""";HU213;1;45210000-2;1;1;HU213;0;Veszprém, Kittenberger Kálmán Növény ?és Vadaspark ?Csimpánzvilág? kiegészít? építési beruházásai;0;VEMÉV-SZER ÉPITÖ- ÉS SZERELÖIPARI KFT;HU213;hungary;174445;5-Jan-09;2009;202098.03;0;other/framework;lowest price;other/private ;missing;missing
HU734181;HU10578863;0.4759072;0;3;3;1;3;6;Ajka Város Önkormányzata;HU213;1;45210000-2;1;1;HU213;0;„Ora et labora! – Imádkozzál és dolgozzál! Avagy összefogással a helyi kulturális értékek integrált bemutatásáért” tárgyú KDOP-2.1.1/C-2008-0009. azonosító számú projekt kivitelezés;0;VEMÉV-SZER ÉPITÖ- ÉS SZERELÖIPARI KFT;HU213;hungary;174402;6-Nov-09;2009;131573.97;1;negotiation;lowest price;regional/local ;general public services;100<x<=500
